timestamp,device_id,file_ops,process_creations,registry_edits,network_calls,avg_entropy,autorun_present,macro_exec,signed_binary,sandbox_score,label
1734359970,USB-8911,80,8,2,19,6.418153783311677,1,0,0,1.0,1
1734359971,USB-2747,71,9,3,16,6.203220318188231,1,0,1,1.0,1
1734359972,USB-5098,92,5,6,8,7.050228751801237,1,1,0,1.0,1
1734359973,USB-7880,11,0,0,1,5.778788832300574,0,0,0,0.4073335446636586,0
1734359974,USB-5054,85,7,6,12,5.918488861642312,1,0,0,1.0,1
1734359975,USB-3764,14,1,0,2,4.225729409184573,0,0,1,0.42395182489375216,0
1734359976,USB-5780,61,3,3,12,6.069956086966318,1,0,0,1.0,1
1734359977,USB-6450,13,0,2,4,4.918524142115218,0,0,1,0.5151868996631477,0
1734359978,USB-1845,4,2,0,2,4.650124414733989,0,0,1,0.303216225574928,0
1734359979,USB-1626,8,2,0,2,5.274103196599479,0,0,1,0.48193835531886636,0
1734359980,USB-6821,73,7,1,10,6.89304753387618,1,0,0,1.0,1
1734359981,USB-5823,80,9,9,14,7.289307456026975,0,0,0,1.0,1
1734359982,USB-8017,82,4,3,13,6.428556604457927,1,1,0,1.0,1
1734359983,USB-1418,13,0,4,2,5.881663400218066,0,0,1,0.4947589220781329,0
1734359984,USB-3202,12,2,0,3,5.470275853011224,0,0,0,0.3233399232784696,0
1734359985,USB-2472,6,0,2,5,4.3194630302211525,0,0,1,0.5252818862269539,0
1734359986,USB-8905,81,7,5,16,6.0178904023458015,0,1,1,1.0,1
1734359987,USB-8695,12,2,0,1,5.124444422198987,0,0,1,0.278149001170693,0
1734359988,USB-2006,9,1,0,4,4.80356889921936,0,0,1,0.37447160278472147,0
1734359989,USB-7415,81,8,8,17,6.6240878777169785,0,1,0,1.0,1
1734359990,USB-9717,81,6,6,17,6.329929714282593,1,0,1,1.0,1
1734359991,USB-3100,75,9,4,12,6.341483627576339,0,1,0,1.0,1
1734359992,USB-3012,13,3,2,2,5.457479935804546,0,0,1,0.4955924066164449,0
1734359993,USB-4091,8,0,1,2,5.0324862882353125,0,0,1,0.3086266825656935,0
1734359994,USB-2828,91,7,3,12,5.830348752021743,0,1,1,1.0,1
1734359995,USB-1798,8,0,0,1,5.141346130716332,0,0,0,0.36904144631048924,0
1734359996,USB-7927,89,7,10,19,6.942719561594678,1,1,0,1.0,1
1734359997,USB-8531,8,3,0,3,3.5720011741314623,0,0,0,0.5885903106478632,0
1734359998,USB-9443,7,2,0,5,5.107225126398974,0,0,1,0.6199831359082549,0
1734359999,USB-8080,89,12,1,13,5.863763018671571,1,1,0,1.0,1
1734360000,USB-9550,83,5,7,10,7.127929502368731,0,1,0,1.0,1
1734360001,USB-3407,79,9,3,11,7.2102925174239445,1,0,0,1.0,1
1734360002,USB-5356,81,3,3,15,7.025192859324829,1,1,0,1.0,1
1734360003,USB-5914,10,2,1,5,5.1680651318890956,0,0,1,0.6487163380279447,0
1734360004,USB-3714,16,3,0,2,4.077571147352704,0,0,1,0.817718187093818,0
1734360005,USB-3373,78,6,8,8,6.508680773196364,1,0,1,1.0,1
1734360006,USB-9336,6,3,0,3,4.034472623771858,0,0,1,0.5099968859194425,0
1734360007,USB-5984,6,2,1,3,5.239066327995729,0,0,1,0.5836061506712175,0
1734360008,USB-9883,6,1,0,4,4.7335936168646455,0,0,1,0.4798416791180289,0
1734360009,USB-7884,8,0,0,4,5.2549373001331645,0,0,1,0.4556057976809452,0
1734360010,USB-4551,10,2,0,2,4.596065984031824,0,0,1,0.4408974745824355,0
1734360011,USB-1015,70,4,7,12,6.5717113480321006,0,1,0,1.0,1
1734360012,USB-9040,8,3,1,1,4.454264520256757,0,0,1,0.5100832282542596,0
1734360013,USB-2220,5,3,0,6,4.259403779807274,0,0,0,0.7448910052538678,0
1734360014,USB-5642,14,3,0,5,5.532702352590131,0,0,1,0.9159157274745044,0
1734360015,USB-7862,83,9,10,13,7.126663505936512,1,0,0,1.0,1
1734360016,USB-9823,78,5,5,14,6.721011283912269,1,0,1,1.0,1
1734360017,USB-8166,85,15,2,13,6.940956785742903,1,1,0,1.0,1
1734360018,USB-9517,13,2,0,4,6.412079501651998,0,0,0,0.6277939419909148,0
1734360019,USB-3118,6,3,0,2,5.4054415547948285,0,0,1,0.4247938688831302,0
1734360020,USB-9343,7,0,1,2,6.247446996634302,0,0,1,0.5911998805910519,0
1734360021,USB-2493,82,10,8,18,7.373890512791608,1,0,0,1.0,1
1734360022,USB-8869,7,1,0,4,5.163225680989172,0,0,0,0.3401184264553533,0
1734360023,USB-5477,11,2,1,2,6.645784308762692,0,0,0,0.6233840327052926,0
1734360024,USB-6641,75,7,2,11,8.0,1,0,0,1.0,1
1734360025,USB-4094,3,2,2,1,4.464983611921364,0,0,1,0.28564163432297396,0
1734360026,USB-3864,73,6,6,19,6.023121562339132,0,0,0,1.0,1
1734360027,USB-1509,80,3,3,16,5.529657425953572,1,0,0,1.0,1
1734360028,USB-2711,75,4,2,10,6.68712303130445,0,0,0,1.0,1
1734360029,USB-7397,73,8,10,9,5.077910118786734,0,0,0,1.0,1
1734360030,USB-9632,86,8,4,9,6.651582436820081,1,0,0,1.0,1
1734360031,USB-9666,9,2,1,1,5.534858860756893,0,0,1,0.5358626778065282,0
1734360032,USB-2982,71,6,4,17,5.896908165289116,1,0,0,1.0,1
1734360033,USB-3934,17,0,2,5,4.750065166883541,0,0,1,0.7627846391925261,0
1734360034,USB-6084,74,6,7,20,7.147295284718567,1,0,0,1.0,1
1734360035,USB-6751,9,2,0,0,4.88495883744285,0,0,1,0.31510606094088,0
1734360036,USB-8265,10,1,0,1,6.060476137757711,0,0,1,0.6205222569694768,0
1734360037,USB-7649,78,7,6,25,7.475395015822364,1,1,0,1.0,1
1734360038,USB-7756,9,1,0,2,5.073235978611684,0,0,0,0.36124230201089597,0
1734360039,USB-7165,81,7,3,16,7.03736182676047,0,0,0,1.0,1
1734360040,USB-4614,97,6,2,8,6.143914755289241,0,0,0,1.0,1
1734360041,USB-1734,16,0,0,2,4.976963447759149,0,0,1,0.5916763390982038,0
1734360042,USB-8133,5,2,0,3,4.297921913010807,0,0,1,0.565040827216283,0
1734360043,USB-1727,8,1,1,3,5.462093861974969,1,0,1,0.4497752918904473,0
1734360044,USB-8236,12,1,1,4,5.769157782533788,0,0,1,0.27506056263098516,0
1734360045,USB-5158,74,5,5,16,5.910275563086652,1,0,0,1.0,1
1734360046,USB-8515,9,0,1,4,4.209672770465266,0,0,1,0.49874643069338986,0
1734360047,USB-5896,10,1,0,1,4.760500540865458,0,0,1,0.4100483102782887,0
1734360048,USB-1038,88,8,5,11,7.557474478447942,1,1,0,1.0,1
1734360049,USB-5531,10,2,1,4,5.469307086486536,0,0,1,0.7284290802146673,0
1734360050,USB-9386,72,6,4,21,7.943499748285927,1,0,0,1.0,1
1734360051,USB-3057,13,0,0,1,6.23442489750477,0,0,1,0.5624168807445418,0
1734360052,USB-6474,8,1,0,2,5.6735803700645855,0,0,0,0.39068785834595365,0
1734360053,USB-4074,12,0,0,1,5.326140470324681,0,0,1,0.0,0
1734360054,USB-3773,59,5,10,17,5.938706919545288,0,0,0,1.0,1
1734360055,USB-1377,77,7,5,14,7.081889410357809,1,0,0,1.0,1
1734360056,USB-4363,7,0,1,5,5.539153082654903,0,0,1,0.5599039038567537,0
1734360057,USB-2569,89,10,6,22,6.84975983140727,1,0,0,1.0,1
1734360058,USB-2919,13,3,0,4,4.713857481158529,0,0,0,0.5682012227724533,0
1734360059,USB-5090,11,0,0,5,5.544198522282796,0,0,1,0.696413933284631,0
1734360060,USB-1427,8,1,1,0,5.383110628271698,0,0,1,0.5584645639355179,0
1734360061,USB-8416,78,9,7,20,6.267363593195347,1,0,0,1.0,1
1734360062,USB-6385,7,0,3,7,4.959085920352857,1,0,1,0.7110480591561157,0
1734360063,USB-4041,6,2,0,4,5.8596224085816475,0,0,1,0.6903051320337956,0
1734360064,USB-5983,7,0,0,1,5.550814640191806,0,0,1,0.388473378095874,0
1734360065,USB-5069,8,1,0,4,5.285818436483505,0,0,1,0.3225964919570219,0
1734360066,USB-7077,90,8,8,15,6.36051236420662,0,0,0,1.0,1
1734360067,USB-8138,6,2,0,3,5.685516568060455,0,0,1,0.37897785321079946,0
1734360068,USB-6479,8,0,0,1,5.0101024271175625,0,0,1,0.0,0
1734360069,USB-4982,72,5,5,15,6.602560053172291,1,0,0,1.0,1
1734360070,USB-8203,7,0,2,5,5.077067136385537,0,0,1,0.63317385075817,0
1734360071,USB-4898,75,7,5,16,7.765124583984033,0,0,0,1.0,1
1734360072,USB-3017,4,0,0,4,5.21555759896928,0,0,1,0.23423369032819072,0
1734360073,USB-4242,74,11,5,17,6.614549649136339,1,0,0,1.0,1
1734360074,USB-7196,77,7,5,19,6.668771175592944,0,1,0,1.0,1
1734360075,USB-6177,82,8,6,11,7.585643042491758,1,0,0,1.0,1
1734360076,USB-9083,9,0,0,2,5.3725927028784435,0,0,1,0.568606094643794,0
1734360077,USB-5376,62,11,3,15,6.281115005968013,1,0,0,1.0,1
1734360078,USB-8388,61,11,10,11,7.6616253633585165,1,0,0,1.0,1
1734360079,USB-5947,10,4,1,3,5.006927772224638,0,0,1,0.5532090196977426,0
1734360080,USB-5520,8,2,0,1,5.158744103902238,0,0,0,0.17159447687600682,0
1734360081,USB-5291,81,14,6,20,5.787170445711687,0,0,1,1.0,1
1734360082,USB-8746,12,1,0,4,5.1479201194826985,0,0,1,0.24536271049149516,0
1734360083,USB-7258,75,7,8,8,6.966194097915897,1,1,0,1.0,1
1734360084,USB-3852,74,3,5,20,8.0,1,0,0,1.0,1
1734360085,USB-8050,97,4,5,18,5.845486794497314,1,1,0,1.0,1
1734360086,USB-6639,9,0,0,4,5.4636453791926245,0,0,1,0.38645851963446914,0
1734360087,USB-2705,9,1,1,4,5.501223050682558,0,0,1,0.4108152331966916,0
1734360088,USB-8740,7,3,0,3,4.806890495266739,0,0,1,0.4465647322641745,0
1734360089,USB-6766,11,1,1,4,4.891268052787572,0,0,1,0.5604589276605577,0
1734360090,USB-9548,83,3,2,19,5.723246084408967,0,1,0,1.0,1
1734360091,USB-9150,80,10,5,15,7.47044612661759,1,0,0,1.0,1
1734360092,USB-2239,84,6,4,10,7.353228232608295,1,0,1,1.0,1
1734360093,USB-1104,12,0,1,1,3.6645209758711346,0,0,1,0.49727624623206207,0
1734360094,USB-1958,10,3,0,2,5.82974951262528,0,0,0,0.6428785521584074,0
1734360095,USB-3468,7,2,0,1,5.169293695048326,0,1,1,0.6806259043408995,0
1734360096,USB-5575,11,2,0,0,4.95067785605599,0,0,0,0.4020832923116466,0
1734360097,USB-6090,79,4,5,12,6.771929809310036,1,1,0,1.0,1
1734360098,USB-4631,95,6,2,21,6.866496070980832,1,0,0,1.0,1
1734360099,USB-4464,71,8,8,22,6.628963395506172,0,0,0,1.0,1
1734360100,USB-4006,12,1,1,6,4.791994087661852,0,0,1,0.6392778078966007,0
1734360101,USB-2439,10,3,0,3,5.426575556479598,0,0,1,0.5209631800080121,0
1734360102,USB-4292,12,1,0,4,5.7596831538076225,0,0,1,0.7006778893236596,0
1734360103,USB-5157,83,6,3,13,6.611363872111658,0,0,0,1.0,1
1734360104,USB-4429,11,2,1,5,5.325858528808973,0,0,1,0.5482854675795762,0
1734360105,USB-2081,80,11,2,10,6.220327724886045,0,0,0,1.0,1
1734360106,USB-7030,6,0,0,3,4.753806476100641,0,0,1,0.35243565767110613,0
1734360107,USB-3219,4,1,0,6,4.355128549802871,0,0,0,0.23581375021587841,0
1734360108,USB-6477,84,10,6,25,7.1093929718420625,1,1,0,1.0,1
1734360109,USB-1506,81,10,4,18,6.762633345198893,1,0,0,1.0,1
1734360110,USB-4213,15,2,0,1,5.628352951356189,0,0,1,0.3949506475005147,0
1734360111,USB-6402,84,5,5,14,7.28518091221409,0,0,0,1.0,1
1734360112,USB-8871,70,8,5,15,5.884818259785095,0,1,0,1.0,1
1734360113,USB-4145,12,0,0,3,3.7595663065150715,1,0,1,0.3432418586671777,0
1734360114,USB-4297,9,2,1,1,5.1255330423451975,0,0,1,0.4772487065864962,0
1734360115,USB-4370,13,0,0,0,5.391048401650363,0,0,1,0.5670267942618072,0
1734360116,USB-1010,12,2,1,4,5.032739138094115,0,0,1,0.6524719754904166,0
1734360117,USB-2520,12,3,2,2,6.074696929503281,0,0,1,0.45941904926022703,0
1734360118,USB-2315,6,2,0,1,5.781030584472069,0,1,1,0.12254994312410064,0
1734360119,USB-2263,72,10,7,20,5.166495938033524,1,0,0,1.0,1
1734360120,USB-1534,12,5,0,3,4.904594157579624,0,0,1,0.5736716286301933,0
1734360121,USB-9574,9,1,0,5,4.817845276146435,0,0,1,0.35013126421307256,0
1734360122,USB-5469,5,0,0,3,5.352028480065392,0,0,1,0.08404315651544106,0
1734360123,USB-6605,8,2,0,6,4.958831513121762,0,0,1,0.4887838175370477,0
1734360124,USB-4591,70,7,4,20,6.229287741195855,1,1,0,1.0,1
1734360125,USB-6392,79,8,3,20,6.210236757259681,1,0,0,1.0,1
1734360126,USB-2447,75,13,7,11,7.941696476125457,0,1,0,1.0,1
1734360127,USB-9853,13,2,1,2,5.385985220907535,0,0,1,0.6636644825783048,0
1734360128,USB-6736,75,2,7,12,8.0,0,0,0,1.0,1
1734360129,USB-8125,65,3,4,19,6.273885691882104,1,1,0,1.0,1
1734360130,USB-4716,84,9,6,21,7.039954632958057,1,0,0,1.0,1
1734360131,USB-1451,7,2,0,7,6.01544375600636,0,0,1,0.6666123217745789,0
1734360132,USB-6155,11,0,0,2,5.345797234939545,0,0,1,0.3622829545972615,0
1734360133,USB-2888,74,9,7,16,6.176588101007352,0,1,0,1.0,1
1734360134,USB-1762,80,4,4,20,6.946885269748702,1,1,0,1.0,1
1734360135,USB-9267,83,5,4,9,6.879654221695343,0,0,0,1.0,1
1734360136,USB-1757,9,1,0,1,4.654763985233109,0,0,1,0.280631631341412,0
1734360137,USB-2513,8,2,1,4,4.864093459741022,0,0,1,0.39776540571102187,0
1734360138,USB-7870,9,0,0,2,4.574530628350659,0,0,1,0.4385361174134801,0
1734360139,USB-6908,10,1,0,3,5.04020666476955,0,0,1,0.35228135268600186,0
1734360140,USB-9754,10,1,0,5,5.3969653304615655,0,0,1,0.5763508933363906,0
1734360141,USB-2534,14,1,0,1,5.2601653875490015,0,0,1,0.42228619804835066,0
1734360142,USB-6667,8,1,0,1,5.344350603007327,0,0,1,0.4496699081168614,0
1734360143,USB-4634,12,1,2,5,5.781012654407029,0,0,1,0.6158099713964572,0
1734360144,USB-3486,3,1,0,1,5.1701059538822145,0,0,1,0.0,0
1734360145,USB-6154,6,2,1,4,5.236505952954953,0,0,1,0.4160296453582513,0
1734360146,USB-4079,6,1,2,3,5.12634587882952,0,0,0,0.5492217565673516,0
1734360147,USB-8733,82,8,3,17,7.263123124722704,1,1,0,1.0,1
1734360148,USB-1720,64,6,7,18,6.386169514071549,1,1,0,1.0,1
1734360149,USB-7043,10,2,0,7,5.02844585224664,0,0,1,0.7918183260753789,0
1734360150,USB-9880,11,3,0,5,4.57061809864782,0,0,1,0.7157878091726141,0
1734360151,USB-1264,6,2,2,5,5.029031051054293,0,0,1,0.6542921157327996,0
1734360152,USB-8739,14,1,0,2,5.091658577284926,0,0,1,0.6030596543627186,0
1734360153,USB-1232,13,1,1,1,4.23113977024781,0,0,1,0.6327780149118103,0
1734360154,USB-6725,10,0,2,3,7.438154379919077,0,0,0,0.618477211447142,0
1734360155,USB-8302,15,1,1,3,5.724069512010897,0,0,0,0.6909023598396525,0
1734360156,USB-1397,10,1,0,0,4.21343397333191,0,0,1,0.26114642933474297,0
1734360157,USB-2183,5,0,0,1,5.140241417891535,0,0,1,0.1603754640051116,0
1734360158,USB-2629,86,8,4,17,6.625333570012525,1,0,0,1.0,1
1734360159,USB-8354,13,0,0,4,4.53483664186442,0,0,1,0.5849572036222277,0
1734360160,USB-1828,13,1,0,3,5.879908178970965,0,0,1,0.23114858754071865,0
1734360161,USB-7873,15,1,1,2,6.10054372006607,0,0,1,0.6901292086547985,0
1734360162,USB-7693,79,9,8,13,7.559254303118363,0,0,0,1.0,1
1734360163,USB-6022,11,1,1,2,4.695566009584784,0,1,1,0.5935924191751276,0
1734360164,USB-8830,10,2,1,2,4.871387437833316,0,0,1,0.29159831160193833,0
1734360165,USB-5849,9,1,0,2,5.778810470591521,0,0,1,0.31816429892118603,0
1734360166,USB-5634,20,2,0,3,6.509154149018125,0,0,0,0.7095741478293153,0
1734360167,USB-1433,86,5,5,11,7.958337154052304,1,0,0,1.0,1
1734360168,USB-7057,11,2,1,2,4.752031941325332,0,0,0,0.5622822868608197,0
1734360169,USB-2319,72,7,5,11,6.780384662799452,1,1,0,1.0,1
1734360170,USB-7889,91,11,9,13,6.848307477098528,0,0,0,1.0,1
1734360171,USB-6089,11,2,0,4,5.9058576119124195,0,0,1,0.7788332263053788,0
1734360172,USB-4129,79,16,3,12,5.8003664617391175,0,0,0,1.0,1
1734360173,USB-6896,79,6,2,25,7.673474242754336,0,1,0,1.0,1
1734360174,USB-9898,77,5,6,12,7.1245979614849935,1,0,0,1.0,1
1734360175,USB-4897,14,1,0,2,5.9682509432491875,0,0,0,0.3060578186274664,0
1734360176,USB-5138,88,3,5,19,6.5939768558482665,0,1,0,1.0,1
1734360177,USB-8456,11,1,0,5,5.789677639429223,0,0,1,0.4290968729045643,0
1734360178,USB-8464,71,12,10,17,6.38586552223877,1,0,0,1.0,1
1734360179,USB-3488,7,3,0,4,5.27741684383938,1,0,1,0.4743152331539571,0
1734360180,USB-1345,78,4,3,12,7.977800519253025,1,1,0,1.0,1
1734360181,USB-9546,12,2,2,2,4.841770998141351,0,0,1,0.67866448943068,0
1734360182,USB-1917,13,2,1,3,5.647850862531546,0,0,1,0.6605177419679653,0
1734360183,USB-9222,74,6,7,13,6.704059447688643,0,0,0,1.0,1
1734360184,USB-2995,10,1,1,3,5.181358259757219,0,0,1,0.5605661376332456,0
1734360185,USB-2488,79,4,9,20,7.968919195605195,1,0,0,1.0,1
1734360186,USB-2468,82,4,7,15,7.079559491972007,1,1,1,1.0,1
1734360187,USB-4757,13,2,0,4,5.318009696672275,0,0,1,0.4347624758433728,0
1734360188,USB-9718,74,4,7,8,6.417105098019906,0,0,0,1.0,1
1734360189,USB-1328,11,0,0,4,5.157827667038508,0,0,1,0.6487943977654411,0
1734360190,USB-7207,11,1,0,4,5.072735171543406,0,0,0,0.7186431774787426,0
1734360191,USB-9118,15,2,1,2,4.690082491253165,0,0,1,0.32825930506414974,0
1734360192,USB-6805,89,4,4,19,6.478363325514319,0,0,0,1.0,1
1734360193,USB-6212,11,0,0,2,5.799648659874555,0,0,1,0.2547821487053399,0
1734360194,USB-5943,78,3,6,14,7.072550372752501,1,1,0,1.0,1
1734360195,USB-4971,94,7,3,17,5.7935585089327875,1,1,0,1.0,1
1734360196,USB-9441,8,1,0,8,5.3647482811598595,0,0,1,0.4853901671929771,0
1734360197,USB-7351,73,8,7,15,7.100149563181796,1,0,1,1.0,1
1734360198,USB-5387,14,1,1,3,4.961891036569879,0,0,1,0.900197860879848,0
1734360199,USB-2978,76,8,7,11,6.6734329098227,0,0,0,1.0,1
1734360200,USB-5477,83,4,5,10,6.867580507329619,1,0,0,1.0,1
1734360201,USB-4463,9,4,0,3,4.072136336986772,0,0,1,0.7526726535578955,0
1734360202,USB-1128,81,8,3,16,7.12378331232347,1,0,0,1.0,1
1734360203,USB-5206,5,2,0,3,5.592411063359438,0,0,1,0.5763673930859886,0
1734360204,USB-8087,17,1,0,6,4.641017068784998,0,0,1,0.6502229933103483,0
1734360205,USB-9801,80,6,2,17,6.187904307489011,1,0,0,1.0,1
1734360206,USB-7970,87,4,5,11,7.8137011558858624,1,0,1,1.0,1
1734360207,USB-8553,90,4,4,16,6.926745276054006,1,1,0,1.0,1
1734360208,USB-1005,8,1,0,3,4.503821563182943,0,0,1,0.6564419765312978,0
1734360209,USB-9502,9,0,0,0,5.508932797579275,0,0,1,0.5572488878049655,0
1734360210,USB-5754,12,0,1,3,4.6104875768170706,0,0,0,0.16661420465993676,0
1734360211,USB-5695,8,1,0,5,5.213199945935753,0,0,1,0.6507037432474363,0
1734360212,USB-7512,6,2,1,1,4.474315606111919,0,0,1,0.4904861191915936,0
1734360213,USB-2140,13,4,0,4,5.661282386345443,0,0,1,0.803549674961619,0
1734360214,USB-2432,8,0,0,3,6.206135922369281,0,0,1,0.49331873089082207,0
1734360215,USB-8501,6,1,2,3,5.617799194075537,0,0,0,0.626018893060155,0
1734360216,USB-8990,76,5,4,15,7.5161954741971835,1,0,0,1.0,1
1734360217,USB-2463,84,7,2,16,6.508458847800335,0,0,0,1.0,1
1734360218,USB-4338,7,2,0,3,4.716477720531406,0,1,0,0.47142792483043444,0
1734360219,USB-8614,8,2,2,6,5.097432832483283,0,0,1,0.43832627787933315,0
1734360220,USB-8174,7,1,0,2,5.527294079572435,0,0,1,0.340247042482338,0
1734360221,USB-1207,10,1,0,5,5.2092574234530025,0,0,0,0.8010624167435672,0
1734360222,USB-6089,14,0,2,1,5.708937089086747,0,0,1,0.4512864146297091,0
1734360223,USB-5519,72,5,4,13,6.176324835806914,0,0,0,1.0,1
1734360224,USB-6088,13,3,0,2,5.005173395338654,0,0,1,0.5548942764447155,0
1734360225,USB-7424,80,7,5,13,5.107770920623782,0,0,1,1.0,1
1734360226,USB-3608,10,0,0,4,5.006065367296092,0,0,1,0.3245226821928432,0
1734360227,USB-5399,79,3,1,11,6.1454665156555475,1,0,1,1.0,1
1734360228,USB-5534,10,1,0,4,6.44204740212128,0,0,1,0.6694737405783187,0
1734360229,USB-9628,82,10,3,15,7.647224602433158,1,0,1,1.0,1
1734360230,USB-9573,6,0,1,3,5.1167515184781776,0,0,1,0.42227950023193295,0
1734360231,USB-6863,65,9,8,14,6.549204312004269,1,0,0,1.0,1
1734360232,USB-3277,96,5,2,7,7.43936881629284,1,1,0,1.0,1
1734360233,USB-3035,11,0,1,2,4.88816387019792,0,0,1,0.4402012986595724,0
1734360234,USB-8558,9,0,1,6,4.388035637319282,0,0,1,0.27287007679453984,0
1734360235,USB-1557,11,2,1,2,5.536632814893988,0,0,1,0.5434132444665964,0
1734360236,USB-4655,9,3,0,1,5.62004848925411,0,0,1,0.3810249649934582,0
1734360237,USB-1090,75,3,7,16,5.339944047548767,0,0,0,1.0,1
1734360238,USB-8372,91,3,3,12,6.9422891509493265,1,1,1,1.0,1
1734360239,USB-3852,83,8,4,9,7.011240261105262,1,0,0,1.0,1
1734360240,USB-7918,11,1,2,4,5.50023461778656,0,0,0,0.5917519460281528,0
1734360241,USB-3542,82,4,2,11,6.672111360503973,1,0,0,1.0,1
1734360242,USB-8199,18,0,0,4,4.363259653688419,0,0,1,0.6209643598775607,0
1734360243,USB-1929,6,2,0,3,4.770509196511907,0,1,1,0.4959103460300945,0
1734360244,USB-7692,64,10,1,11,6.762717974943814,0,1,0,1.0,1
1734360245,USB-6895,10,4,1,3,5.365051269954099,0,0,1,0.6174879386161516,0
1734360246,USB-5286,82,12,3,10,7.800009063532537,1,1,0,1.0,1
1734360247,USB-9083,10,0,0,4,5.718990999637626,0,0,0,0.7236361814079818,0
1734360248,USB-8504,9,2,0,6,4.596005368905986,0,0,1,0.5443066667592508,0
1734360249,USB-4233,8,1,2,3,5.317904772762938,0,0,1,0.7035093657238894,0
1734360250,USB-3377,70,9,5,19,7.111808003581499,1,0,1,1.0,1
1734360251,USB-9229,88,11,3,18,6.925442236982194,1,0,0,1.0,1
1734360252,USB-8603,76,7,4,18,7.149548961207694,1,1,0,1.0,1
1734360253,USB-5294,76,6,3,14,7.048222487126626,1,0,0,1.0,1
1734360254,USB-1807,8,2,1,2,4.792916480204001,0,0,0,0.5067676413259569,0
1734360255,USB-6534,10,1,0,4,4.339300740679126,0,0,1,0.48359717996426826,0
1734360256,USB-9749,8,1,1,2,5.787610104492718,0,0,1,0.37472535684780744,0
1734360257,USB-7703,85,7,4,18,6.461250983229094,0,0,1,1.0,1
1734360258,USB-3872,9,4,0,2,4.812319498556613,0,0,1,0.5597968057525486,0
1734360259,USB-9349,89,8,3,13,6.732735908687935,1,0,0,1.0,1
1734360260,USB-7329,78,2,2,16,7.284822251924079,1,0,0,1.0,1
1734360261,USB-4834,10,0,1,4,4.533572610873754,0,0,1,0.7917326366814696,0
1734360262,USB-9458,6,1,0,2,5.660434455690521,0,0,1,0.25075929120563256,0
1734360263,USB-5926,98,4,2,15,6.143666990205091,0,0,0,1.0,1
1734360264,USB-4242,16,1,1,5,6.34773022860152,0,0,1,0.6637851186671584,0
1734360265,USB-2495,96,2,9,15,6.331099261857127,0,1,0,1.0,1
1734360266,USB-9237,10,3,1,3,4.483897298315902,0,0,1,0.8018823635997329,0
1734360267,USB-8339,12,2,1,2,5.247342986873163,0,0,1,0.828381134638249,0
1734360268,USB-8505,9,1,0,3,4.939676552079007,0,0,1,0.6361387572255186,0
1734360269,USB-3855,77,3,6,17,7.77728858301866,1,0,0,1.0,1
1734360270,USB-3645,7,2,1,7,4.885835657573811,1,0,1,0.9126581980462196,0
1734360271,USB-9608,7,1,2,2,4.931328840596167,0,0,1,0.40098286085731416,0
1734360272,USB-1043,78,4,3,19,5.642493245965074,1,1,1,1.0,1
1734360273,USB-5559,12,2,0,2,5.766883427938728,0,0,1,0.5412996935615323,0
1734360274,USB-8471,5,3,0,3,4.586810339302742,0,0,1,0.3391421401251343,0
1734360275,USB-1550,9,2,0,2,4.5608484373127265,0,0,1,0.29740198678777335,0
1734360276,USB-7380,89,3,5,16,6.958063684031333,0,0,0,1.0,1
1734360277,USB-9045,9,2,1,2,5.975028361523984,0,0,1,0.3531006517407734,0
1734360278,USB-1438,91,6,8,9,5.744318793180604,1,0,0,1.0,1
1734360279,USB-1913,11,1,0,2,5.135752634492839,0,0,1,0.2171981750227626,0
1734360280,USB-1443,17,1,1,2,4.706281305178527,0,0,1,0.6696376657376389,0
1734360281,USB-9395,9,1,0,4,4.812103800988535,0,0,1,0.16534499521178353,0
1734360282,USB-1158,9,2,1,3,5.211847889428281,0,0,1,0.46133301062705134,0
1734360283,USB-1723,11,1,0,3,5.7782354478883295,0,0,1,0.30740856140547745,0
1734360284,USB-8493,82,5,10,12,6.377915889781386,1,0,0,1.0,1
1734360285,USB-7210,72,6,3,22,6.306446230102891,0,1,0,1.0,1
1734360286,USB-1188,78,5,4,15,6.939566463868872,1,1,0,1.0,1
1734360287,USB-7893,86,3,3,19,7.046517321021887,1,0,1,1.0,1
1734360288,USB-6972,14,2,1,1,4.530665502714172,0,0,1,0.44351967624305355,0
1734360289,USB-3045,11,1,0,1,4.171484544042145,0,0,1,0.5603889372691373,0
1734360290,USB-1856,9,1,0,6,5.447624158517294,0,0,0,0.5563896766737102,0
1734360291,USB-6352,10,0,0,2,4.232658274673167,0,0,0,0.2509045657295496,0
1734360292,USB-7745,79,8,2,17,6.62742559184419,0,0,0,1.0,1
1734360293,USB-1048,11,2,0,2,6.242701175534595,0,0,1,0.45199072017044856,0
1734360294,USB-3076,81,3,3,14,6.677084913783031,1,0,0,1.0,1
1734360295,USB-5521,8,0,2,2,4.875540707427834,0,0,1,0.44710550016300465,0
1734360296,USB-4799,8,1,1,1,5.526316010554958,0,0,1,0.38412586097810303,0
1734360297,USB-9868,11,1,0,2,4.995344688894971,0,0,1,0.45235846290997395,0
1734360298,USB-8942,8,1,1,5,5.279340957985175,0,0,0,0.4505227686356629,0
